代號,名稱,TESG評等季度_x,TESG評等公告日_x,採用永續報告書年度_x,採用永續報告書是否驗證_x,交易所產業名_x,SASB主產業_x,SASB子產業_x,TESG等級,TESG分數,TESG升降等,TESG全產業排名,TESG_SASB主產業排名,TESG_SASB子產業排名,TESG_交易所產業排名,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,環境構面_SASB主產業排名,環境構面_SASB子產業排名,社會構面_SASB主產業排名,社會構面_SASB子產業排名,公司治理構面_SASB主產業排名,公司治理構面_SASB子產業排名,年度,TESG評等季度_y,TESG評等公告日_y,採用永續報告書年度_y,採用永續報告書是否驗證_y,交易所產業名_y,SASB主產業_y,SASB子產業_y,溫室氣體排放_分數,能源管理_分數,用水及廢水管理_分數,廢棄物及有毒物質管理_分數,環境構面揭露項_分數,人權及社區關係_分數,資料安全_分數,產品品質及安全_分數,員工資訊統計_分數,員工健康及安全_分數,社會構面揭露項_分數,控制股權與席次_分數,公平對待利害關係人_分數,公司治理資訊透明度_分數,公司治理構面揭露項_分數,管理領導_分數,商業模式和創新程度_分數,溫室氣體排放_SASB主產業排名,溫室氣體排放_SASB子產業排名,能源管理_SASB主產業排名,能源管理_SASB子產業排名,用水及廢水管理_SASB主產業排名,用水及廢水管理_SASB子產業排名,廢棄物及有毒物質管理_SASB主產業排名,廢棄物及有毒物質管理_SASB子產業排名,環境構面揭露項_SASB主產業排名,環境構面揭露項_SASB子產業排名,人權及社區關係_SASB主產業排名,人權及社區關係_SASB子產業排名,資料安全_SASB主產業排名,資料安全_SASB子產業排名,產品品質及安全_SASB主產業排名,產品品質及安全_SASB子產業排名,員工資訊統計_SASB主產業排名,員工資訊統計_SASB子產業排名,員工健康及安全_SASB主產業排名,員工健康及安全_SASB子產業排名,社會構面揭露項_SASB主產業排名,社會構面揭露項_SASB子產業排名,控制權與席次_SASB主產業排名,控制權與席次_SASB子產業排名,公平對待利害關係人_SASB主產業排名,公平對待利害關係人_SASB子產業排名,公司治理資訊透明度_SASB主產業排名,公司治理資訊透明度_SASB子產業排名,公司治理構面揭露項_SASB主產業排名,公司治理構面揭露項_SASB子產業排名,管理領導_SASB主產業排名,管理領導_SASB子產業排名,商業模式和創新程度_SASB主產業排名,商業模式和創新程度_SASB子產業排名,簽證事務所,事務所_產業市佔率_家數／上市櫃興櫃家數 %,事務所_產業市佔率_營收／上市櫃興櫃營收 %,事務所_產業市佔率_資產／上市櫃興櫃資產 %,事務所_產業市佔率排名_家數(上市櫃興櫃),事務所_產業市佔率排名_營收(上市櫃興櫃),事務所_產業市佔率排名_資產(上市櫃興櫃),CPA1_產業市佔率_家數／上市櫃興櫃家數 %,CPA1_產業市佔率_營收／上市櫃興櫃營收 %,CPA1_產業市佔率_資產／上市櫃興櫃資產 %,CPA1_產業市佔率排名_家數(上市櫃興櫃),CPA1_產業市佔率排名_營收(上市櫃興櫃),CPA1_產業市佔率排名_資產(上市櫃興櫃),CPA2_產業市佔率_家數／上市櫃興櫃家數 %,CPA2_產業市佔率_營收／上市櫃興櫃營收 %,CPA2_產業市佔率_資產／上市櫃興櫃資產 %,CPA2_產業市佔率排名_家數(上市櫃興櫃),CPA2_產業市佔率排名_營收(上市櫃興櫃),CPA2_產業市佔率排名_資產(上市櫃興櫃),事務所_產業市佔率_家數／公發家數 %,事務所_產業市佔率_營收／公發營收 %,事務所_產業市佔率_資產／公發資產 %,事務所_產業市佔率排名_家數(公發),事務所_產業市佔率排名_營收(公發),事務所_產業市佔率排名_資產(公發),CPA1_產業市佔率_家數／公發家數 %,CPA1_產業市佔率_營收／公發營收 %,CPA1_產業市佔率_資產／公發資產 %,CPA1_產業市佔率排名_家數(公發),CPA1_產業市佔率排名_營收(公發),CPA1_產業市佔率排名_資產(公發),CPA2_產業市佔率_家數／公發家數 %,CPA2_產業市佔率_營收／公發營收 %,CPA2_產業市佔率_資產／公發資產 %,CPA2_產業市佔率排名_家數(公發),CPA2_產業市佔率排名_營收(公發),CPA2_產業市佔率排名_資產(公發),市值_avg,ROA_avg
5878,台名,2018/12,2022/03/31,2017.0,Y,金融業,金融,保險,B+,57.15,↑,,,,,66.67,56.56,50.06,63.77,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,保險,60.99,39.01,75.27,43.41,,35.71,92.86,2.75,2.75,2.2,,41.76,56.04,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,3.75,5.37,2.88,4,8,12,7.5,0.61,1.61,1,26,23,32.28,25.04,32.65,1,3,1,2.97,5.21,2.79,9,8,12,2.97,0.3,0.76,9,34,32,1097050.5,7.035
5878,台名,2017/12,2022/03/31,2016.0,Y,金融業,金融,保險,B,55.37,↑,,,,,66.67,64.5,47.47,60.2,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,保險,79.67,41.21,96.15,43.96,,35.71,85.16,1.65,1.65,3.3,,44.51,57.14,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,3.85,5.96,2.86,4,7,13,7.69,0.61,1.61,1,28,25,35.25,22.05,32.87,1,3,2,2.8,5.25,2.73,9,8,14,2.8,0.29,0.75,9,38,35,1063295.25,9.545
5878,台名,2016/12,2022/03/31,2015.0,Y,金融業,金融,保險,C,47.85,-,,,,,66.67,65.8,33.73,56.05,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,保險,87.5,45.11,88.59,46.74,,36.96,42.39,0.54,1.63,3.26,,45.11,56.52,60.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,7.5,0.66,1.66,1,27,23,3.75,0.27,0.5,3,35,31,36.67,20.96,32.83,1,3,2,3.27,0.47,0.87,6,30,30,2.34,0.46,0.4,12,31,39,1031316.25,8.9825
6015,宏遠證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,C,44.78,↑,,,,,100.0,46.67,41.23,47.52,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,15.52,30.46,69.54,36.21,72.88,35.06,30.46,18.97,35.63,35.06,72.31,45.4,2.87,68.97,72.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,2.92,3.45,1,4,4,4.55,1.5,0.95,5,10,12,4.55,1.5,0.95,5,10,12,10.77,12.73,13.88,4,4,4,0.79,0.22,0.18,29,38,40,0.79,0.22,0.18,29,38,40,4005886.0,
6015,宏遠證,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,C-,41.09,-,,,,,100.0,33.72,38.47,45.41,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,6.25,33.52,5.11,38.07,72.66,35.23,30.11,28.41,38.07,5.11,69.39,36.93,2.84,73.86,68.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,10.07,4.75,1,4,4,4.55,2.96,1.44,5,9,9,9.09,4.33,2.13,1,8,8,10.45,13.84,12.6,4,4,4,0.78,0.48,0.25,31,32,37,1.56,0.7,0.36,12,30,33,6240900.25,5.525
6015,宏遠證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,C-,40.64,-,,,,,100.0,34.07,38.71,44.12,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,1.67,36.67,6.11,41.11,72.11,36.11,36.11,26.11,24.44,5.0,69.12,31.67,3.33,73.33,68.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,6.35,5.19,1,4,4,4.55,1.92,1.66,5,9,9,9.09,2.6,2.34,1,8,8,10.29,13.99,13.64,4,4,4,1.54,6.99,6.97,13,5,4,1.54,0.46,0.4,13,29,29,2594292.0,1.5866666666666667
6015,宏遠證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,C-,40.73,-,,,,,66.67,31.05,45.32,39.06,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,0.54,37.5,2.72,41.85,,36.96,38.04,71.2,4.89,50.54,,32.07,6.52,55.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,4.97,4.8,1,4,4,4.55,1.67,1.42,4,10,10,13.64,2.48,2.4,1,9,9,9.46,13.96,13.72,4,4,4,1.43,7.05,7.06,14,5,4,2.14,0.42,0.4,7,31,30,2314341.25,0.9775
6015,宏遠證,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,C-,41.09,↓,,,,,66.67,35.14,44.88,39.18,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,7.14,39.01,14.84,43.41,,35.71,37.91,70.33,3.85,50.0,,33.52,3.85,57.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,2.12,5.05,1,6,4,4.55,0.7,1.62,5,15,9,13.64,1.06,2.53,1,12,8,10.67,14.55,14.05,4,4,4,1.4,6.31,6.51,15,5,4,2.8,1.28,1.08,3,16,16,2587885.25,0.28
6015,宏遠證,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,C,47.9,-,,,,,66.67,34.0,46.82,52.51,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,8.24,41.21,4.95,43.96,,35.71,43.96,65.93,6.04,52.2,,32.42,57.14,58.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,33.33,18.79,23.49,1,3,3,8.33,8.47,11.06,2,5,3,12.5,2.38,1.87,1,11,11,15.54,22.69,20.03,3,2,2,2.97,9.28,8.73,4,3,3,2.97,1.57,1.21,4,16,16,2778596.25,1.2175
6015,宏遠證,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,C,48.03,-,,,,,66.67,33.8,46.89,52.79,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,2.72,45.11,2.72,46.74,,36.96,42.39,63.04,11.41,53.8,,32.07,56.52,60.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,23.08,18.77,22.41,1,3,3,7.69,1.55,1.6,1,11,11,7.69,9.09,10.7,1,5,3,11.64,20.87,21.35,4,3,2,2.08,1.22,1.05,9,20,18,2.92,2.7,2.7,4,11,11,2521358.25,0.0
6016,康和證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B,56.65,↓,,,,,90.49,55.78,52.26,60.88,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,79.31,30.46,77.59,36.21,55.44,35.06,66.67,6.32,69.54,37.36,59.79,60.34,53.45,68.97,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,11.65,11.01,1,3,3,4.55,3.82,3.37,5,6,6,4.55,3.82,3.37,5,6,6,27.69,19.42,19.17,1,2,2,2.38,0.76,1.18,5,26,18,1.59,0.75,0.74,11,27,26,6952139.75,
6016,康和證,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,B+,59.33,-,,,,,86.69,53.79,65.05,55.55,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,68.75,33.52,71.59,38.07,56.22,35.23,84.09,39.2,52.84,85.8,60.77,50.57,55.11,54.55,61.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,17.07,12.18,1,3,3,4.55,4.66,3.45,5,6,6,4.55,4.66,3.45,5,6,6,26.87,19.72,20.49,1,2,2,2.34,1.01,1.1,5,24,20,1.56,0.88,0.69,12,27,26,8894518.25,2.205
6016,康和證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B+,58.87,↑,,,,,65.58,32.57,64.28,60.79,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,2.78,36.67,3.89,41.11,66.94,36.11,90.56,47.78,16.11,76.11,65.2,49.44,52.22,73.33,68.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,13.67,11.11,1,3,3,4.55,4.81,3.49,5,6,6,4.55,4.81,3.49,5,6,6,26.47,17.2,18.3,1,2,2,2.31,1.17,1.1,7,18,18,1.54,1.04,0.69,13,21,25,5481203.5,2.54
6016,康和證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B,52.99,-,,,,,41.68,30.85,61.5,57.14,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,1.63,37.5,0.54,41.85,,36.96,91.85,19.57,17.93,78.8,,50.54,54.89,60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,12.13,9.42,1,3,3,4.55,3.96,3.15,4,7,7,4.55,3.96,3.15,4,7,7,24.32,18.97,17.63,1,2,2,2.14,1.11,1.03,7,21,18,1.43,0.9,0.63,14,23,25,4619721.25,0.7424999999999999
6016,康和證,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,B,56.41,↓,,,,,40.49,44.41,62.6,62.54,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,62.09,39.01,9.34,43.41,,35.71,92.86,19.23,18.13,87.36,,69.78,56.04,62.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,18.18,7.77,7.15,2,3,3,4.55,3.11,2.9,5,6,6,4.55,3.11,2.9,5,6,6,22.67,14.67,16.02,1,3,3,1.4,0.8,0.58,15,24,24,2.1,0.94,0.98,7,20,17,5060314.0,
6016,康和證,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,B+,56.72,↑,,,,,50.0,32.35,62.66,61.3,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,2.75,41.21,1.65,43.96,,35.71,94.51,12.64,24.73,82.97,,70.88,57.14,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,16.67,11.22,8.05,2,4,4,4.17,4.32,3.54,6,9,9,4.17,4.32,3.54,6,9,9,19.59,16.77,15.77,1,4,4,1.27,1.29,1.18,15,17,17,0.85,1.13,0.84,26,18,21,4897337.25,1.235
6016,康和證,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,B,56.1,-,,,,,66.67,35.23,69.72,49.12,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,8.15,45.11,4.89,46.74,,36.96,96.2,63.04,19.57,97.28,,49.46,56.52,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,23.08,10.34,9.89,1,4,4,3.85,3.15,3.27,5,9,9,3.85,3.15,3.27,5,9,9,21.23,15.09,16.07,1,4,4,1.25,0.9,1.2,16,25,17,0.83,0.82,0.81,26,26,22,4143663.0,0.19
6020,大展證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B+,58.52,↑,,,,,99.84,63.94,42.72,71.53,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,95.98,30.46,83.33,36.21,71.26,35.06,30.46,69.54,0.57,52.3,64.25,97.13,53.45,68.97,66.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,2.92,3.45,1,4,4,4.55,0.0,0.57,5,18,15,9.09,0.0,0.78,1,17,14,10.77,12.73,13.88,4,4,4,0.79,0.0,0.11,29,78,46,1.59,0.0,0.14,11,77,44,4999743.75,
6020,大展證,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,B,56.56,-,,,,,100.0,54.7,39.26,72.85,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,56.25,33.52,67.61,38.07,72.2,35.23,30.11,73.3,0.57,5.11,69.39,97.16,55.11,73.86,65.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,10.07,4.75,1,4,4,9.09,4.33,2.13,1,8,8,4.55,1.37,0.68,5,14,16,10.45,13.84,12.6,4,4,4,1.56,0.7,0.36,12,30,33,2.34,6.5,6.21,5,4,4,5479214.5,7.42
6020,大展證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B,55.18,-,,,,,100.0,35.15,41.39,73.01,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,11.67,36.67,2.78,41.11,71.44,36.11,36.11,75.0,0.56,5.0,69.12,98.33,52.22,73.33,68.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,6.35,5.19,1,4,4,9.09,2.6,2.34,1,8,8,4.55,0.68,0.69,5,16,14,10.29,13.99,13.64,4,4,4,1.54,0.46,0.4,13,29,29,1.54,0.31,0.19,13,32,37,3406765.75,2.1133333333333333
6020,大展證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B,54.03,-,,,,,66.67,32.48,39.67,72.76,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,9.24,37.5,1.63,41.85,,36.96,38.04,71.2,0.54,2.17,,97.28,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,4.97,4.8,1,4,4,13.64,2.48,2.4,1,9,9,4.55,0.47,0.74,4,17,13,9.46,13.96,13.72,4,4,4,2.14,0.42,0.4,7,31,30,1.43,0.21,0.2,14,37,37,3267971.5,1.5166666666666668
6020,大展證,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,B,55.99,-,,,,,66.67,49.97,39.4,72.7,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,90.66,39.01,10.44,43.41,,35.71,37.91,70.33,0.55,2.2,,95.05,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,27.27,2.12,5.05,1,6,4,13.64,1.06,2.53,1,12,8,4.55,0.27,0.66,5,16,14,10.67,14.55,14.05,4,4,4,2.8,1.28,1.08,3,16,16,2.1,1.29,0.84,7,15,21,3454081.75,0.7733333333333334
6020,大展證,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,B,56.49,↑,,,,,66.67,45.95,40.99,73.39,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,69.78,41.21,7.14,43.96,,35.71,43.96,65.93,0.55,3.3,,97.25,57.14,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,33.33,18.79,23.49,1,3,3,12.5,2.38,1.87,1,11,11,4.17,0.56,0.49,6,16,18,15.54,22.69,20.03,3,2,2,2.97,1.57,1.21,4,16,16,2.54,8.48,7.25,6,4,4,3485625.75,3.5524999999999998
6020,大展證,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,B-,48.81,-,,,,,66.67,34.21,40.31,60.39,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,0.54,45.11,7.07,46.74,,36.96,42.39,63.04,0.54,3.26,,98.37,6.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安永聯合,23.08,18.77,22.41,1,3,3,7.69,1.55,1.6,1,11,11,3.85,0.29,0.5,5,20,16,11.64,20.87,21.35,4,3,2,2.08,1.22,1.05,9,20,18,3.33,8.03,8.05,3,4,4,3085015.5,0.55
6021,美好證,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B-,49.94,-,,,,,66.67,42.66,39.29,61.57,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,35.63,30.46,33.91,36.21,68.48,35.06,30.46,10.34,14.37,53.45,69.46,75.29,53.45,47.13,70.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,11.65,11.01,1,3,3,4.55,1.59,1.13,5,8,8,4.55,1.59,1.13,5,8,8,27.69,19.42,19.17,1,2,2,0.79,0.23,0.21,29,36,35,0.79,0.23,0.21,29,36,35,6091361.25,0.5075
6021,美好證,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,B-,47.95,-,,,,,100.0,41.81,42.68,54.36,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,32.95,33.52,33.52,38.07,63.7,35.23,30.11,32.95,22.16,72.16,62.38,75.57,55.11,23.86,62.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,17.07,12.18,1,3,3,4.55,1.43,1.44,5,12,10,4.55,1.43,1.44,5,12,10,26.87,19.72,20.49,1,2,2,1.56,0.29,0.27,12,39,35,0.78,0.23,0.24,31,42,38,6534137.75,1.47
6021,美好證,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B-,50.59,-,,,,,100.0,43.5,41.54,60.71,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,33.89,36.67,33.89,41.11,64.82,36.11,36.11,31.67,1.67,57.22,65.45,76.11,52.22,49.44,65.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,13.67,11.11,1,3,3,4.55,1.07,1.34,5,10,10,4.55,1.07,1.34,5,10,10,26.47,17.2,18.3,1,2,2,1.54,0.27,0.27,13,33,34,0.77,0.19,0.23,31,35,36,4823722.5,0.755
6021,美好證,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B-,48.15,↓,,,,,64.74,43.48,41.88,55.1,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,33.15,37.5,36.41,41.85,,36.96,38.04,29.35,2.72,62.5,,76.63,54.89,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,27.27,12.13,9.42,1,3,3,4.55,0.98,0.9,4,13,11,4.55,0.98,0.9,4,13,11,24.32,18.97,17.63,1,2,2,2.14,3.18,2.73,7,10,10,0.71,0.17,0.15,29,41,38,3819099.75,0.25333333333333335
6021,美好證,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,B,55.28,↑,,,,,63.89,44.92,45.94,66.52,,,,,,,2018,2018/12,2022/03/31,2017.0,N,金融業,金融,投資銀行與經紀商,34.62,39.01,39.56,43.41,,35.71,37.91,70.33,1.65,62.09,,90.66,56.04,57.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霈昇聯合,9.09,2.82,1.95,5,5,5,4.55,1.41,0.97,5,10,10,4.55,1.41,0.97,5,10,10,2.67,0.5,0.33,7,5,5,0.7,0.24,0.16,29,39,39,0.7,0.24,0.16,29,39,39,3183350.0,1.7175
6021,美好證,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,B-,51.08,-,,,,,61.67,47.81,47.29,55.39,,,,,,,2017,2017/12,2022/03/31,2016.0,N,金融業,金融,投資銀行與經紀商,43.96,41.21,42.86,43.96,,35.71,43.96,65.93,2.75,59.89,,91.76,9.34,58.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霈昇聯合,8.33,1.88,1.85,5,5,5,4.17,0.94,0.93,6,14,12,4.17,0.94,0.93,6,14,12,1.35,0.46,0.43,10,5,5,0.42,0.19,0.19,49,46,41,0.85,0.23,0.21,26,45,40,3167245.5,1.4975
6021,美好證,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,B-,50.86,-,,,,,66.67,47.05,42.7,59.3,,,,,,,2016,2016/12,2022/03/31,2015.0,N,金融業,金融,投資銀行與經紀商,35.87,45.11,40.22,46.74,,36.96,42.39,63.04,21.2,4.89,,94.02,6.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霈昇聯合,7.69,1.55,1.62,5,6,5,3.85,0.78,0.81,5,16,14,3.85,0.78,0.81,5,16,14,1.37,0.36,0.39,10,6,5,0.83,0.18,0.19,26,44,41,0.83,0.18,0.19,26,44,41,2661866.75,
6023,元大期,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,B+,59.57,-,,,,,100.0,79.42,57.16,56.59,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,79.31,77.59,97.13,86.21,62.52,90.23,30.46,69.54,95.98,44.25,60.89,18.97,53.45,91.95,61.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,18.18,40.77,39.01,3,2,2,9.09,20.39,19.5,1,3,3,4.55,9.0,10.57,5,5,4,23.08,39.47,42.79,2,1,1,7.14,18.87,19.92,1,1,1,0.79,1.31,1.97,29,17,14,13969593.75,0.6525
6023,元大期,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,B+,58.16,↑,,,,,100.0,65.58,54.88,59.23,,,,,,,2021,2021/12,2022/03/31,2020.0,N,金融業,金融,投資銀行與經紀商,9.66,74.43,82.39,88.07,71.4,90.34,30.11,73.3,97.16,0.57,68.78,22.16,55.11,94.89,64.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,18.18,34.95,37.77,3,2,2,9.09,17.48,18.88,1,3,3,4.55,4.74,8.58,5,5,5,22.39,37.36,41.38,2,1,1,4.69,16.81,18.05,1,1,1,0.78,0.77,1.46,31,28,17,14680035.0,0.5675
6023,元大期,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,B,56.34,↓,,,,,100.0,51.22,55.57,58.37,,,,,,,2020,2020/12,2022/03/31,2019.0,N,金融業,金融,投資銀行與經紀商,5.0,81.67,1.67,91.11,70.29,92.78,36.11,75.0,92.22,0.56,64.18,22.78,52.22,92.78,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,18.18,40.31,41.33,3,1,1,9.09,20.16,20.67,1,1,1,4.55,6.49,9.51,5,5,5,22.06,39.28,43.61,2,1,1,4.62,17.55,19.25,2,1,1,0.77,1.14,1.62,31,19,16,13550874.25,0.8375
6023,元大期,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,B+,59.12,-,,,,,66.67,63.66,58.07,58.9,,,,,,,2019,2019/12,2022/03/31,2018.0,N,金融業,金融,投資銀行與經紀商,79.89,76.63,8.15,91.85,,94.02,38.04,71.2,60.33,57.07,,24.46,54.89,94.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,18.18,41.36,41.75,3,1,2,4.55,7.32,9.12,4,5,5,4.55,7.32,9.12,4,5,5,18.92,37.58,42.36,2,1,1,3.57,14.79,17.11,2,2,1,0.71,1.24,1.51,29,16,16,11909952.0,1.0274999999999999
